resource,development-policy-area,documentation-url,end-date,entry-date,geometry,name,organisation,start-date,slug
33943492cbaa803a874b432e3d272a4b447611bdf56eac14d465f65ecff3892f,LPPRA,,,2021-01-08,"MULTIPOLYGON (((-0.809949 51.781950,-0.808980 51.782455,-0.808479 51.781982,-0.808150 51.780997,-0.807644 51.779737,-0.807039 51.778433,-0.805984 51.776449,-0.805427 51.774873,-0.805194 51.773114,-0.805349 51.771340,-0.807898 51.757843,-0.807949 51.757647,-0.808480 51.757730,-0.808912 51.756570,-0.808931 51.755986,-0.808904 51.755378,-0.808188 51.755376,-0.808123 51.754725,-0.808006 51.754141,-0.808356 51.754074,-0.808138 51.752805,-0.808153 51.752652,-0.807823 51.752682,-0.807902 51.751852,-0.808168 51.750928,-0.808660 51.749950,-0.809274 51.749033,-0.810132 51.748035,-0.811153 51.747079,-0.811958 51.746418,-0.812724 51.745868,-0.814147 51.744986,-0.815965 51.744075,-0.822638 51.740851,-0.823104 51.741087,-0.823751 51.740740,-0.823564 51.740337,-0.824852 51.739491,-0.826282 51.738315,-0.826428 51.738102,-0.827090 51.738349,-0.828233 51.737032,-0.829100 51.736125,-0.830445 51.734519,-0.831896 51.732898,-0.832792 51.731836,-0.834298 51.730142,-0.839250 51.724434,-0.839547 51.724143,-0.839977 51.723804,-0.840032 51.723722,-0.840475 51.723375,-0.842285 51.722134,-0.842741 51.721795,-0.843160 51.721382,-0.843581 51.720879,-0.843746 51.720603,-0.843972 51.720000,-0.844060 51.719649,-0.844010 51.718487,-0.844016 51.717775,-0.844311 51.717794,-0.844569 51.717885,-0.844719 51.718000,-0.844810 51.718176,-0.844769 51.718677,-0.844823 51.719012,-0.844790 51.719602,-0.844548 51.720516,-0.844263 51.721044,-0.843893 51.721485,-0.843223 51.722128,-0.841039 51.723677,-0.840446 51.724128,-0.839952 51.724588,-0.830994 51.734825,-0.828287 51.737854,-0.827500 51.738804,-0.825967 51.740066,-0.824552 51.740995,-0.823305 51.741685,-0.819074 51.743705,-0.815087 51.745670,-0.813767 51.746491,-0.813090 51.746979,-0.812322 51.747610,-0.811371 51.748501,-0.810579 51.749424,-0.810025 51.750252,-0.809585 51.751115,-0.809340 51.751966,-0.809257 51.752863,-0.809323 51.753610,-0.809566 51.754638,-0.809664 51.755624,-0.809586 51.756494,-0.808496 51.762482,-0.806791 51.771429,-0.806644 51.773091,-0.806864 51.774749,-0.807391 51.776233,-0.808422 51.778165,-0.809043 51.779501,-0.809562 51.780794,-0.809949 51.781950)))",Princes Risborough to Aylesbury Safeguarded Land,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPPRA
39c10fd7bd3348291170173c9a0c783a0108678613ccf51b1088d3ed0f932306,LPMOL,,,2021-01-08,"MULTIPOLYGON (((-0.826083 51.736478,-0.823834 51.735715,-0.824034 51.735625,-0.824288 51.735590,-0.824656 51.735379,-0.825257 51.735274,-0.825613 51.735078,-0.826228 51.734412,-0.826413 51.734074,-0.826467 51.733885,-0.826571 51.733891,-0.826362 51.734297,-0.828834 51.735072,-0.828230 51.735865,-0.826083 51.736478)))",Molins Sports Ground,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPMOL
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW4,,,2021-01-08,"MULTIPOLYGON (((-0.726896 51.613998,-0.727145 51.614243,-0.727299 51.614487,-0.727653 51.614796,-0.728507 51.615220,-0.728536 51.615254,-0.728542 51.615394,-0.728606 51.615478,-0.729113 51.615630,-0.729599 51.615876,-0.729632 51.615922,-0.729574 51.616077,-0.729368 51.616426,-0.728647 51.616992,-0.728526 51.617143,-0.728065 51.617259,-0.727678 51.617430,-0.726537 51.617535,-0.725497 51.616945,-0.725542 51.616922,-0.725037 51.616488,-0.724854 51.616587,-0.724373 51.616316,-0.723157 51.616811,-0.723677 51.617078,-0.723198 51.617379,-0.722876 51.617154,-0.722712 51.617246,-0.722651 51.617209,-0.722503 51.617086,-0.722416 51.616863,-0.722241 51.616696,-0.722230 51.616597,-0.722357 51.616395,-0.722503 51.616275,-0.722862 51.616069,-0.723182 51.615745,-0.724139 51.614883,-0.724384 51.614709,-0.724954 51.614498,-0.726896 51.613998)))",Abbey Barn North,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW4
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW5,,,2021-01-08,"MULTIPOLYGON (((-0.742693 51.613496,-0.743353 51.613734,-0.744097 51.613947,-0.745916 51.614375,-0.745366 51.614691,-0.745081 51.614910,-0.744482 51.615292,-0.744255 51.615480,-0.743969 51.615795,-0.743731 51.616397,-0.743620 51.616569,-0.741989 51.615740,-0.739258 51.617776,-0.738686 51.617515,-0.738102 51.617378,-0.737926 51.617283,-0.737879 51.617224,-0.737848 51.617298,-0.737864 51.617344,-0.737673 51.617422,-0.736985 51.616001,-0.736883 51.615477,-0.736819 51.615395,-0.736669 51.614947,-0.736615 51.614905,-0.736099 51.614766,-0.735098 51.614569,-0.734607 51.614412,-0.734126 51.614160,-0.733731 51.614194,-0.732469 51.613673,-0.732338 51.613680,-0.732159 51.613804,-0.731580 51.613648,-0.731444 51.613535,-0.731267 51.613452,-0.729932 51.613143,-0.730770 51.612899,-0.731220 51.612818,-0.732112 51.612406,-0.733423 51.611903,-0.734747 51.611737,-0.735483 51.611605,-0.735897 51.611479,-0.736284 51.611307,-0.738080 51.611746,-0.739066 51.612041,-0.740292 51.612475,-0.742693 51.613496)))",Abbey Barn South and Wycombe Summit,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW5
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW6,,,2021-01-08,"MULTIPOLYGON (((-0.708131 51.625181,-0.709297 51.625629,-0.708330 51.626551,-0.708901 51.626791,-0.708603 51.627041,-0.708223 51.627430,-0.708051 51.627690,-0.707735 51.628067,-0.707166 51.628885,-0.707025 51.629030,-0.706976 51.629150,-0.706541 51.629808,-0.706273 51.630128,-0.705989 51.630387,-0.705420 51.630800,-0.705234 51.630972,-0.704396 51.632058,-0.703954 51.632524,-0.701507 51.633140,-0.701416 51.633126,-0.700678 51.633319,-0.700499 51.633292,-0.700414 51.633342,-0.700357 51.633340,-0.700232 51.633244,-0.699786 51.632855,-0.699838 51.632822,-0.699586 51.632539,-0.699430 51.632284,-0.699507 51.632208,-0.699744 51.631813,-0.700221 51.631315,-0.700878 51.630827,-0.701249 51.630505,-0.701628 51.629529,-0.701960 51.629096,-0.702132 51.628758,-0.702262 51.628174,-0.702355 51.628086,-0.702524 51.628008,-0.702612 51.627881,-0.702753 51.627130,-0.702898 51.625991,-0.702854 51.625781,-0.702645 51.625560,-0.702786 51.625466,-0.703434 51.624233,-0.704114 51.624235,-0.703991 51.623939,-0.703676 51.623432,-0.703581 51.623064,-0.703565 51.622656,-0.703596 51.622286,-0.703862 51.621549,-0.704040 51.621262,-0.704236 51.621034,-0.704810 51.620697,-0.704592 51.620592,-0.705694 51.619974,-0.705993 51.619875,-0.705995 51.619850,-0.705247 51.619459,-0.706013 51.618915,-0.706213 51.618711,-0.706283 51.618586,-0.706296 51.618360,-0.706255 51.618195,-0.705891 51.617739,-0.705816 51.617597,-0.706547 51.617460,-0.706498 51.617298,-0.705953 51.617312,-0.705689 51.617355,-0.705671 51.617273,-0.705704 51.617147,-0.705914 51.616881,-0.706283 51.616643,-0.706491 51.616560,-0.707084 51.616407,-0.707766 51.616721,-0.708721 51.617369,-0.709391 51.617765,-0.710396 51.618240,-0.710716 51.618599,-0.709925 51.618878,-0.710300 51.619166,-0.709468 51.619835,-0.710807 51.620423,-0.711253 51.620357,-0.712360 51.619376,-0.713733 51.620330,-0.714608 51.620854,-0.715174 51.621137,-0.714934 51.621371,-0.715441 51.621616,-0.715303 51.621729,-0.714939 51.622151,-0.714742 51.622296,-0.714530 51.622420,-0.714149 51.622505,-0.713777 51.622657,-0.713307 51.622924,-0.712891 51.623220,-0.712372 51.622995,-0.711633 51.622806,-0.711154 51.623157,-0.710929 51.623196,-0.710307 51.622970,-0.708131 51.625181)))",Gomm Valley and Ashwells,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW6
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW7,,,2021-01-08,"MULTIPOLYGON (((-0.729116 51.646187,-0.729244 51.646144,-0.730575 51.646617,-0.730667 51.646483,-0.730717 51.646495,-0.731668 51.645169,-0.732888 51.645517,-0.734198 51.645984,-0.734331 51.646078,-0.734367 51.646191,-0.733773 51.647525,-0.732704 51.648063,-0.732659 51.648119,-0.732227 51.648382,-0.731295 51.649171,-0.730388 51.649694,-0.728959 51.650288,-0.727953 51.650504,-0.726271 51.650744,-0.723864 51.650948,-0.723250 51.648421,-0.724162 51.648308,-0.724924 51.648175,-0.725583 51.647995,-0.726225 51.647921,-0.726392 51.647882,-0.726457 51.647836,-0.726547 51.647858,-0.726670 51.647747,-0.726856 51.647657,-0.727435 51.647271,-0.727675 51.647168,-0.728379 51.646618,-0.728769 51.646461,-0.729116 51.646187)))",Terriers Farm and Terriers House,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW7
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW9,,,2021-01-08,"MULTIPOLYGON (((-0.749873 51.643423,-0.748054 51.643213,-0.748109 51.642168,-0.748249 51.642186,-0.748254 51.642163,-0.748816 51.642136,-0.749089 51.642180,-0.749758 51.642103,-0.749805 51.642242,-0.749932 51.643047,-0.749873 51.643423)))",Part of Greens Farm Glynswood,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW9
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW10,,,2021-01-08,"MULTIPOLYGON (((-0.796856 51.614656,-0.796288 51.614654,-0.796260 51.614257,-0.796194 51.613991,-0.795848 51.613563,-0.795417 51.613113,-0.795953 51.612856,-0.796636 51.613035,-0.798139 51.613542,-0.798431 51.613711,-0.798785 51.613974,-0.797834 51.614091,-0.796817 51.614092,-0.796856 51.614656)))",Horns Lane,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW10
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW11,,,2021-01-08,"MULTIPOLYGON (((-0.798545 51.609759,-0.797955 51.609779,-0.795386 51.609306,-0.795695 51.608605,-0.795804 51.608619,-0.795994 51.608581,-0.797256 51.608810,-0.797395 51.608894,-0.797424 51.609046,-0.797640 51.609053,-0.797677 51.608972,-0.798447 51.608965,-0.798810 51.609021,-0.798858 51.609151,-0.798853 51.609276,-0.798545 51.609759)))",Clay Lane,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW11
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW12,,,2021-01-08,"MULTIPOLYGON (((-0.765398 51.631822,-0.765181 51.631740,-0.764910 51.631977,-0.764791 51.632042,-0.764786 51.632093,-0.764715 51.632152,-0.764561 51.632091,-0.764600 51.632051,-0.764472 51.632009,-0.764120 51.631974,-0.764203 51.631973,-0.764530 51.631817,-0.763884 51.631285,-0.763188 51.631100,-0.763248 51.631022,-0.763331 51.631042,-0.763372 51.630975,-0.763486 51.631005,-0.763690 51.630630,-0.764319 51.630781,-0.764527 51.630864,-0.764460 51.630929,-0.765631 51.631382,-0.765672 51.631342,-0.765826 51.631401,-0.765398 51.631822)))",Leigh Street,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW12
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW13,,,2021-01-08,"MULTIPOLYGON (((-0.729194 51.621289,-0.729108 51.621359,-0.728203 51.620298,-0.727292 51.619354,-0.728764 51.619580,-0.729171 51.619702,-0.729230 51.619778,-0.729323 51.619806,-0.729476 51.619797,-0.730472 51.620103,-0.730544 51.620149,-0.730436 51.620310,-0.730378 51.620287,-0.729194 51.621289)))",Former Bassetsbury Allotments,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW13
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPHW14,,,2021-01-08,"MULTIPOLYGON (((-0.705870 51.657840,-0.705263 51.658225,-0.704111 51.657483,-0.704145 51.657413,-0.704391 51.657491,-0.704851 51.657197,-0.705224 51.657402,-0.705870 51.657840)))",Highbury Works / Hazlemere Coach Works,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPHW14
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPMR6,,,2021-01-08,"MULTIPOLYGON (((-0.783469 51.580036,-0.782735 51.580212,-0.782430 51.579729,-0.783145 51.579527,-0.783469 51.580036)))",Seymour Court Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPMR6
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPPR11,,,2021-01-08,"MULTIPOLYGON (((-0.837120 51.715736,-0.836582 51.715191,-0.836239 51.715212,-0.836265 51.715237,-0.835572 51.715456,-0.835507 51.715388,-0.836765 51.715015,-0.836581 51.714867,-0.836789 51.714747,-0.836939 51.714702,-0.837130 51.714703,-0.837503 51.714792,-0.838111 51.714852,-0.838243 51.714947,-0.838722 51.715154,-0.839319 51.715551,-0.840098 51.716229,-0.839990 51.716347,-0.838508 51.717184,-0.838154 51.716955,-0.837447 51.716400,-0.836869 51.715833,-0.837120 51.715736)))",Land rear of Poppy Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPPR11
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPPR16,,,2021-01-08,"MULTIPOLYGON (((-0.841959 51.718211,-0.841733 51.718128,-0.841846 51.717201,-0.841823 51.717164,-0.842159 51.717115,-0.842934 51.717083,-0.842939 51.717149,-0.843118 51.717147,-0.843406 51.717074,-0.843581 51.717557,-0.843904 51.717556,-0.843893 51.717747,-0.843828 51.717755,-0.843813 51.717815,-0.843813 51.718479,-0.842162 51.718558,-0.842023 51.718531,-0.842038 51.718511,-0.841954 51.718483,-0.841990 51.718278,-0.841959 51.718211)))",Land at Princes Risborough Station,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPPR16
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPBE1,,,2021-01-08,"MULTIPOLYGON (((-0.701897 51.579808,-0.701937 51.579826,-0.697148 51.581413,-0.695101 51.579993,-0.693957 51.579044,-0.694803 51.578702,-0.696432 51.578189,-0.696702 51.578132,-0.697324 51.578079,-0.697524 51.578257,-0.697532 51.578347,-0.697677 51.578373,-0.697866 51.578483,-0.698350 51.578826,-0.698538 51.578741,-0.698850 51.578865,-0.698841 51.578890,-0.699563 51.579232,-0.699603 51.579256,-0.699569 51.579296,-0.699699 51.579355,-0.699785 51.579343,-0.699874 51.579266,-0.699935 51.579290,-0.700072 51.579156,-0.700914 51.579169,-0.701031 51.579479,-0.701375 51.579402,-0.701469 51.579632,-0.701897 51.579808)))",Slate Meadow,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPBE1
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPBE2,,,2021-01-08,"MULTIPOLYGON (((-0.698549 51.577172,-0.698462 51.577204,-0.697468 51.576756,-0.697417 51.576798,-0.696990 51.576606,-0.697337 51.576324,-0.698168 51.575332,-0.700016 51.575790,-0.701828 51.574046,-0.698926 51.573849,-0.699152 51.573194,-0.700088 51.573207,-0.700328 51.572730,-0.698758 51.572702,-0.699320 51.572074,-0.699406 51.571873,-0.699447 51.571591,-0.700921 51.571492,-0.701356 51.571499,-0.701356 51.571464,-0.703329 51.571472,-0.703341 51.571638,-0.703759 51.571644,-0.704493 51.571715,-0.704497 51.571635,-0.705538 51.571511,-0.706073 51.571493,-0.706239 51.571140,-0.706353 51.570683,-0.706565 51.570660,-0.706515 51.570902,-0.707118 51.570962,-0.706947 51.571365,-0.707319 51.571424,-0.705957 51.574273,-0.705853 51.574319,-0.705004 51.574261,-0.704770 51.574989,-0.703598 51.576484,-0.701199 51.575979,-0.699003 51.576998,-0.698549 51.577172)))",Hollands Farm,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPBE2
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR1,,,2021-01-08,"MULTIPOLYGON (((-0.839577 51.618965,-0.839484 51.619024,-0.839332 51.619393,-0.838835 51.619211,-0.838592 51.619194,-0.838628 51.618840,-0.838518 51.618848,-0.838516 51.618819,-0.838616 51.618103,-0.839615 51.618171,-0.839577 51.618965)))",Land south of Finings Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR1
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR2,,,2021-01-08,"MULTIPOLYGON (((-0.828965 51.616324,-0.828586 51.616094,-0.828512 51.616000,-0.828325 51.615919,-0.827411 51.615222,-0.828824 51.615019,-0.829127 51.615531,-0.829634 51.615464,-0.830193 51.615841,-0.829552 51.615988,-0.829582 51.616066,-0.829348 51.616135,-0.828965 51.616324)))",Land between Chalky Field and Marlow Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR2
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR3,,,2021-01-08,"MULTIPOLYGON (((-0.829597 51.624984,-0.828566 51.624906,-0.827685 51.624673,-0.827911 51.624518,-0.828815 51.624428,-0.829018 51.624344,-0.828900 51.624239,-0.829579 51.624218,-0.829585 51.624055,-0.830103 51.623998,-0.830126 51.624292,-0.830177 51.624283,-0.830185 51.624310,-0.830222 51.624991,-0.829597 51.624984)))",Land at Sidney House,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR3
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR7,,,2021-01-08,"MULTIPOLYGON (((-0.783874 51.674348,-0.783470 51.673898,-0.782782 51.673574,-0.782858 51.673536,-0.782707 51.673447,-0.783236 51.673202,-0.784485 51.672513,-0.784736 51.672683,-0.785831 51.673754,-0.783874 51.674348)))",Land off Clappins Lane,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR7
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR8,,,2021-01-08,"MULTIPOLYGON (((-0.913825 51.657506,-0.913584 51.657807,-0.912680 51.657388,-0.912133 51.657820,-0.913080 51.658252,-0.912918 51.658414,-0.912815 51.658315,-0.912786 51.658187,-0.912500 51.658056,-0.911938 51.658618,-0.912484 51.658827,-0.912406 51.658901,-0.911866 51.658699,-0.911572 51.659011,-0.909934 51.658173,-0.909690 51.658352,-0.910432 51.658719,-0.909914 51.659222,-0.909175 51.658998,-0.908319 51.658845,-0.908385 51.658479,-0.908367 51.658437,-0.910679 51.657116,-0.911368 51.656546,-0.912948 51.657159,-0.912970 51.657136,-0.913825 51.657506)))",Land south of Mill Road,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR8
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR9,,,2021-01-08,"MULTIPOLYGON (((-0.910147 51.662074,-0.909979 51.662464,-0.909165 51.662341,-0.908463 51.662189,-0.908353 51.662124,-0.908386 51.662005,-0.908825 51.662072,-0.909059 51.661459,-0.910314 51.661604,-0.910147 51.662074)))",Land at Wood Farm,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR9
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR11,,,2021-01-08,"MULTIPOLYGON (((-0.787108 51.598400,-0.787127 51.598713,-0.787194 51.599034,-0.787147 51.599190,-0.786719 51.599290,-0.785524 51.599332,-0.785386 51.598456,-0.787108 51.598400)))",Land at Heavens Above,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR11
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPRUR12,,,2021-01-08,"MULTIPOLYGON (((-0.735989 51.658512,-0.736281 51.658477,-0.736392 51.658413,-0.736493 51.658294,-0.736552 51.658068,-0.736467 51.657615,-0.737557 51.657021,-0.737479 51.656286,-0.737518 51.656077,-0.737281 51.655691,-0.736880 51.655137,-0.737021 51.655090,-0.737476 51.655775,-0.738241 51.656706,-0.738585 51.656882,-0.739327 51.657123,-0.739575 51.657268,-0.739719 51.657410,-0.739973 51.657917,-0.740160 51.658540,-0.740204 51.658880,-0.740182 51.659137,-0.740098 51.659295,-0.739959 51.659776,-0.739808 51.660117,-0.739635 51.659948,-0.739266 51.659768,-0.739064 51.659733,-0.738471 51.659751,-0.738239 51.659729,-0.737391 51.659434,-0.737073 51.659359,-0.736796 51.659353,-0.736432 51.659414,-0.736259 51.659495,-0.736082 51.659654,-0.736233 51.659275,-0.736263 51.659080,-0.736105 51.658664,-0.735989 51.658512)))",Uplands Conference Centre,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPRUR12
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPD21A,,,2021-01-08,"MULTIPOLYGON (((-0.742695 51.636338,-0.742520 51.636528,-0.741578 51.636188,-0.741728 51.636023,-0.742009 51.636084,-0.742695 51.636338)))",Edie Pusey House 9A Amersham Road High Wycombe,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPD21A
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPD21B,,,2021-01-08,"MULTIPOLYGON (((-0.778126 51.623639,-0.777312 51.624211,-0.777059 51.624487,-0.776430 51.624303,-0.776525 51.624171,-0.777234 51.623732,-0.777623 51.623336,-0.777771 51.623118,-0.778379 51.623462,-0.778126 51.623639)))",Delafield Heights South (Longland Way / Pettifer Way (South)) HW,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPD21B
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPD21C,,,2021-01-08,"MULTIPOLYGON (((-0.729077 51.623492,-0.728939 51.623819,-0.728531 51.623753,-0.728662 51.623433,-0.729077 51.623492)))",Frank Hudson Furniture Factory Rosebery Avenue High Wycombe,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPD21C
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPD21D,,,2021-01-08,"MULTIPOLYGON (((-0.802679 51.606883,-0.802619 51.606661,-0.803096 51.606597,-0.803528 51.606477,-0.803738 51.606399,-0.804153 51.606166,-0.804733 51.606376,-0.804370 51.607191,-0.804316 51.607237,-0.803896 51.607265,-0.803809 51.607322,-0.803692 51.607278,-0.803744 51.606922,-0.802679 51.606883)))",Notcutts Garden Centre Clay Lane High Wycombe,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPD21D
440c5c1392fda63f7c274768359741151560c2b696f1a38a3083cc7dca435958,LPD21E,,,2021-01-08,"MULTIPOLYGON (((-0.776832 51.627140,-0.776889 51.626933,-0.776875 51.626734,-0.776841 51.626710,-0.777251 51.625727,-0.777517 51.624754,-0.778116 51.624860,-0.778118 51.624910,-0.777976 51.625201,-0.777995 51.625272,-0.778499 51.625371,-0.778409 51.625644,-0.778210 51.626757,-0.777751 51.626825,-0.776832 51.627140)))",Delafield Heights North (Longland Way / Pettifer Way (North)) High Wyc,local-authority-eng:BUC,,/development-policy-area/local-authority-eng/BUC/LPD21E
